task_type,duration_min,rows_processed,null_rate_pct,schema_changed,upstream_failed,rows_delta_pct,hour_of_day,day_of_week,retry_count,queue_time_min,failed
dbt_model,25.4,24116,1.8,0,1,-1.8,21,4,0,2.9,0
dbt_model,32.9,19428,0.73,0,0,-3.2,22,3,2,2.3,0
dbt_model,8.3,29541,1.33,0,0,-11.3,22,0,0,0.8,0
load,29.2,7585,1.53,0,0,-0.0,7,4,0,5.8,0
dbt_model,41.6,27446,0.14,0,0,-7.7,18,5,0,0.3,0
dbt_model,34.6,6076,2.32,0,0,-13.2,7,3,1,7.5,0
dbt_model,37.8,187214,3.24,0,0,-25.2,8,4,1,3.8,1
dbt_model,39.6,86673,0.57,0,0,0.7,4,0,0,5.2,0
quality_check,46.1,357646,1.31,0,0,-10.7,1,6,1,3.8,0
extract,40.5,2678,1.54,0,0,-8.4,14,2,0,1.2,0
dbt_model,41.6,761248,1.77,0,0,11.9,1,6,2,0.8,0
dbt_model,25.0,2933,0.14,0,0,-9.1,4,4,0,4.2,0
dbt_model,8.1,5338,0.73,0,0,-2.0,4,5,1,0.9,1
extract,39.3,13449,2.63,1,0,30.1,14,1,1,5.1,1
quality_check,40.5,294299,1.56,1,0,6.9,11,1,0,5.0,0
dbt_model,34.2,52099,0.03,0,0,-9.7,22,2,0,0.6,0
dbt_model,25.4,24584,0.02,0,0,-19.7,15,1,1,0.0,0
quality_check,38.7,10216,0.95,0,0,-2.4,4,4,0,2.7,0
load,26.1,4017,0.83,0,0,14.2,6,1,0,13.0,0
dbt_model,35.1,222393,0.21,0,0,-10.6,5,5,2,1.5,0
dbt_model,34.0,130329,0.6,1,0,-0.8,10,1,1,6.0,0
dbt_model,40.0,316133,0.48,0,0,-11.1,2,3,0,0.1,0
dbt_model,23.0,68521,0.65,0,0,-7.3,10,2,2,6.2,0
extract,30.0,529,0.3,0,0,-23.0,7,5,1,1.5,0
dbt_model,22.3,4957,1.01,0,0,3.8,2,2,2,9.3,0
extract,27.4,76404,2.02,0,0,1.5,21,5,1,7.0,0
extract,39.2,20099,0.13,0,0,25.5,8,6,0,0.3,0
dbt_model,21.7,14851,0.46,0,0,0.8,0,3,0,10.1,0
quality_check,37.1,6215,3.09,0,0,-14.0,17,0,0,0.0,0
load,35.8,165403,0.68,0,0,25.0,15,4,0,1.7,1
extract,18.7,75350,0.46,0,0,5.4,8,4,0,0.9,0
dbt_model,45.9,80975,2.23,0,0,2.2,9,0,0,4.9,0
dbt_model,33.3,13177,0.13,0,0,-1.4,4,3,0,2.5,0
dbt_model,36.3,48149,0.84,0,0,1.5,7,0,1,1.5,0
load,37.6,4270,2.69,0,0,-16.8,3,1,1,0.2,0
quality_check,45.4,29503,0.56,0,0,-2.8,4,4,1,1.5,0
dbt_model,27.0,636,0.41,0,0,-5.2,9,3,1,3.9,0
extract,33.4,2954,0.46,0,0,5.1,19,4,0,2.7,0
extract,34.7,21683,0.45,0,0,18.8,4,2,0,2.9,0
extract,35.8,1623652,0.36,0,0,16.1,19,2,1,1.2,1
dbt_model,13.0,2036,3.74,0,0,7.9,19,0,1,7.8,0
dbt_model,30.7,4965,0.37,0,0,-32.3,0,4,0,2.0,0
dbt_model,45.3,51371,0.8,0,0,-9.1,6,3,0,4.5,1
quality_check,42.4,616045,1.74,0,0,-34.1,13,0,0,2.9,0
quality_check,23.2,50185,0.35,0,0,18.2,3,0,2,0.6,0
dbt_model,44.1,111683,1.71,1,0,-3.4,9,5,1,2.7,1
load,28.5,21159,2.81,0,0,-3.9,16,5,1,0.6,0
quality_check,12.0,16042,0.72,0,0,-13.6,0,2,1,0.8,1
quality_check,41.6,41418,1.34,0,0,21.5,15,6,1,0.0,0
load,21.9,12666,1.38,0,0,0.6,7,3,0,1.6,0
dbt_model,50.3,115708,0.85,0,0,-3.3,18,3,1,3.2,1
quality_check,38.1,2779,0.29,0,0,1.0,4,6,1,0.4,0
load,32.7,150840,4.51,0,0,2.4,16,4,0,2.7,0
load,36.5,38673,0.37,0,0,-3.7,18,3,0,9.0,0
dbt_model,53.5,25756,1.04,0,0,21.4,10,0,0,18.6,0
quality_check,36.7,2620,1.47,0,0,21.3,10,3,0,6.5,0
load,31.7,7572,0.67,0,0,0.4,9,2,1,2.7,0
load,61.6,247172,1.13,0,0,-15.3,19,0,0,4.1,0
load,32.7,26010,1.04,0,0,4.6,9,3,1,4.8,0
quality_check,38.3,56694,0.5,0,0,-12.0,23,0,0,11.6,0
dbt_model,21.4,8890,0.41,0,0,24.4,3,6,0,1.0,0
quality_check,17.1,34665,0.12,0,0,27.0,9,6,0,1.9,1
dbt_model,25.8,4042,1.98,0,0,11.7,13,5,1,2.0,0
quality_check,32.9,42608,4.55,0,0,-22.2,13,6,2,0.9,0
quality_check,36.2,65711,1.32,0,0,-9.7,10,5,1,8.6,0
load,20.4,60656,1.8,0,0,-4.9,23,5,0,6.3,0
dbt_model,35.7,8554,1.18,0,0,-16.4,11,0,0,3.2,0
dbt_model,23.8,21009,0.77,0,0,-6.7,3,6,2,3.7,1
extract,39.2,85777,0.82,0,0,2.9,9,1,0,2.7,0
dbt_model,40.1,25892,0.1,0,0,8.2,1,0,0,3.3,0
dbt_model,27.9,22932,1.36,0,0,21.9,6,6,0,4.3,0
dbt_model,28.9,763408,0.4,0,0,-1.6,11,5,1,0.9,0
quality_check,43.5,7930,2.25,0,0,-6.6,1,4,0,0.2,0
load,43.1,204570,1.01,0,0,-24.4,11,0,0,0.2,0
extract,30.4,5724,0.36,0,0,5.0,5,2,2,9.5,0
dbt_model,47.3,103533,0.37,0,0,-9.4,22,4,2,10.6,0
quality_check,35.0,112763,0.1,0,0,-5.0,3,4,2,0.2,0
quality_check,25.2,16049,1.2,0,0,-11.4,10,5,0,0.0,0
quality_check,19.8,5177,0.55,0,0,-10.9,4,1,1,0.6,1
quality_check,25.8,1552,0.05,0,0,11.7,10,4,0,3.8,0
load,37.5,13572,0.07,0,0,-2.2,11,0,0,0.9,0
load,46.2,84284,1.11,0,0,26.9,11,1,0,1.0,1
dbt_model,29.5,6475,0.72,0,0,-21.3,11,0,1,9.7,0
dbt_model,43.4,42409,0.42,0,0,21.3,10,6,1,12.0,0
dbt_model,26.2,3421,0.23,0,0,-10.1,6,2,1,0.0,0
quality_check,24.6,24978,0.79,0,0,-2.2,21,3,2,2.9,0
extract,17.3,5794,0.58,0,1,7.7,15,0,0,0.4,0
quality_check,27.5,32055,0.43,0,0,17.3,14,6,1,1.8,0
dbt_model,19.4,16289,0.17,0,0,18.0,9,2,2,4.2,1
load,47.0,5406,2.66,0,0,17.6,19,3,0,1.5,0
dbt_model,34.4,12654,3.23,0,0,-5.0,16,2,0,5.6,0
load,28.8,8146,0.7,0,0,31.4,3,2,2,0.1,0
dbt_model,44.1,4436,0.9,0,0,9.9,10,2,0,0.7,0
dbt_model,23.5,205334,0.81,0,0,-54.2,21,6,0,0.2,0
dbt_model,30.0,20408,1.13,0,0,-0.1,21,0,0,1.9,0
dbt_model,44.1,1071,0.05,0,0,-7.6,23,5,0,0.4,0
load,29.2,13396,2.73,0,0,-6.4,18,1,0,1.6,0
dbt_model,56.8,156927,1.4,0,0,10.7,22,0,0,4.3,0
quality_check,37.2,10741,0.69,0,0,4.8,6,6,1,5.4,0
load,48.2,398869,0.7,0,0,-12.9,23,3,1,3.5,0
dbt_model,41.9,9221,0.35,0,0,26.3,22,6,1,0.0,0
dbt_model,33.7,81263,0.59,0,0,-23.9,16,0,1,0.3,0
dbt_model,30.7,190731,1.76,0,0,-25.1,16,0,1,1.3,0
quality_check,32.5,74630,0.9,0,0,-20.3,16,6,1,2.6,0
load,19.5,4027,0.26,0,0,7.3,2,1,0,1.0,0
quality_check,29.0,8038,1.51,0,0,5.9,1,3,0,1.5,0
quality_check,35.5,236124,2.95,0,0,-15.3,5,1,0,3.2,0
dbt_model,45.2,10022,0.02,0,0,-11.4,6,1,0,3.9,0
dbt_model,40.3,173006,0.05,0,0,-0.8,1,4,0,2.0,0
dbt_model,52.3,18243,2.35,0,0,-20.0,18,0,0,0.4,0
dbt_model,13.2,45537,0.37,0,1,13.7,0,5,1,6.3,1
dbt_model,17.4,3952,0.87,0,0,27.5,8,2,2,2.0,0
extract,27.4,13722,1.04,0,0,-3.9,2,6,0,0.6,0
load,43.2,8950,0.65,1,0,5.5,14,2,0,1.0,1
quality_check,31.9,52102,1.08,0,0,1.2,22,5,0,13.7,0
dbt_model,19.3,42155,0.46,0,0,23.9,14,6,2,3.0,0
extract,31.3,76133,2.65,1,0,34.2,13,4,2,1.7,0
extract,20.1,16566,0.15,0,0,-7.2,13,6,0,3.7,0
extract,17.1,8197,0.95,0,0,-0.1,6,5,0,3.9,0
quality_check,50.7,48648,1.46,0,0,14.7,8,3,1,1.9,0
dbt_model,26.2,6992,0.9,0,0,5.5,7,6,0,1.1,0
dbt_model,36.8,203918,0.6,0,0,-17.1,21,6,1,2.9,0
load,31.1,30235,0.72,0,0,-33.3,8,6,1,4.0,0
load,29.1,21551,0.24,0,0,-11.5,5,5,1,10.3,0
quality_check,26.0,76075,0.63,0,0,5.2,12,0,0,2.1,0
dbt_model,29.2,32138,0.83,0,0,-7.8,18,5,1,3.0,1
dbt_model,30.7,2558,2.88,0,0,-19.7,9,1,0,1.1,0
dbt_model,42.1,6645,1.08,0,0,-11.2,0,1,0,1.2,0
load,43.7,197271,1.06,0,0,32.2,9,5,1,0.6,1
extract,21.5,41531,0.17,0,0,-21.0,20,5,0,2.3,0
quality_check,36.5,2463,3.37,0,0,-6.4,20,0,1,1.8,1
dbt_model,37.5,63791,0.29,0,0,-10.0,18,6,0,0.8,0
quality_check,25.1,14841,0.79,0,0,34.5,12,4,1,2.7,0
dbt_model,31.4,8962,0.25,0,0,-27.2,23,5,1,0.3,0
extract,34.2,5815,0.81,0,0,-14.8,2,6,0,1.2,0
quality_check,35.4,179851,0.88,0,0,0.5,2,3,0,3.8,0
dbt_model,31.1,1564,2.27,0,0,2.3,17,2,1,2.2,0
dbt_model,22.1,9508,1.09,0,0,19.5,19,0,1,3.5,0
dbt_model,50.5,44011,0.05,0,0,17.6,5,5,2,0.3,0
dbt_model,19.3,453785,0.04,0,0,-13.4,7,2,1,3.7,0
dbt_model,39.0,88095,4.85,0,0,5.0,5,2,0,2.4,0
dbt_model,33.2,9380,0.32,0,0,-3.8,5,4,0,0.6,0
dbt_model,42.3,419561,0.33,0,1,-8.9,0,2,1,0.8,0
dbt_model,22.1,4153,2.53,0,0,17.6,4,0,0,0.7,0
extract,43.5,55522,0.3,0,0,3.9,16,6,0,1.9,0
load,32.6,79257,0.05,0,0,28.0,17,2,0,16.7,0
dbt_model,19.1,8868,1.79,0,0,7.9,21,5,2,2.2,1
extract,24.3,110873,2.54,0,0,16.0,22,4,0,2.0,0
extract,31.9,15958,0.2,1,0,-49.5,5,1,1,1.7,1
load,19.8,110440,0.55,0,0,0.9,15,6,0,0.9,0
dbt_model,43.3,1913,1.25,0,0,7.1,9,6,1,1.1,0
dbt_model,42.6,62066,0.44,0,0,8.8,6,4,0,1.3,0
dbt_model,47.5,18781,1.54,1,0,27.2,16,5,0,4.1,1
extract,50.9,228553,0.67,0,0,10.5,9,4,0,0.5,0
dbt_model,29.0,33847,0.36,0,0,-22.4,14,2,2,3.3,0
dbt_model,27.9,268006,1.08,0,0,9.1,5,1,0,0.9,0
quality_check,9.6,81812,7.24,0,0,14.5,10,6,2,3.4,1
extract,28.2,29613,1.07,0,0,-11.6,1,4,0,3.4,1
dbt_model,50.3,128062,1.48,0,0,-8.0,0,3,0,0.1,0
quality_check,27.0,129377,0.09,0,0,13.6,18,5,0,4.9,0
load,31.7,77269,0.35,0,0,-0.5,21,3,0,3.2,0
dbt_model,20.9,927,2.68,0,0,19.2,2,3,2,0.0,0
dbt_model,32.9,7539,0.64,0,0,2.8,16,0,0,0.3,0
dbt_model,47.7,332557,0.25,0,0,-39.8,15,6,1,0.2,0
dbt_model,14.9,4868,0.56,0,0,0.5,6,0,0,1.1,0
dbt_model,22.6,149035,0.05,0,0,-7.7,10,2,0,0.9,0
dbt_model,47.6,112456,0.51,0,0,10.6,7,4,0,2.6,0
dbt_model,36.8,11370,2.08,0,0,7.1,1,4,0,4.2,0
dbt_model,24.4,1491,3.49,0,0,-17.4,19,4,1,3.5,1
load,46.0,14614,1.27,0,0,3.1,7,5,1,2.5,0
dbt_model,25.7,1009357,4.13,0,0,9.2,12,3,0,1.0,0
load,38.2,9124,1.52,0,0,7.5,1,6,0,7.1,0
dbt_model,29.4,10190,0.42,0,0,17.1,1,4,1,2.1,0
quality_check,34.9,7360,0.06,0,0,-18.9,15,3,1,1.5,0
dbt_model,14.1,253635,1.1,0,0,-3.3,9,2,2,1.0,0
quality_check,29.2,24620,2.48,0,0,-40.6,16,3,2,12.0,0
dbt_model,37.1,13340,1.39,0,0,20.8,21,3,2,6.1,0
quality_check,35.6,348557,0.55,0,0,1.7,21,6,2,5.6,0
dbt_model,45.1,91783,1.3,0,0,-2.0,1,1,0,0.7,0
dbt_model,40.7,8342,0.6,0,0,-2.3,6,3,0,5.8,0
dbt_model,20.2,5126,0.7,0,0,8.6,4,0,0,0.3,0
quality_check,42.9,231670,2.32,0,0,18.7,4,0,0,0.5,0
dbt_model,23.4,37304,0.55,0,0,-5.2,10,3,2,10.5,0
extract,28.4,3045,0.51,0,0,7.4,11,3,0,4.3,0
quality_check,33.2,2094,1.55,0,0,7.2,23,2,1,6.9,0
quality_check,21.6,6089,2.88,0,0,-39.6,19,4,0,1.3,0
extract,35.9,4998,0.45,0,0,-12.7,1,0,0,0.4,0
load,22.0,1375,0.94,0,0,7.8,13,5,2,2.6,0
dbt_model,24.0,6252,1.6,0,0,22.2,5,2,0,0.6,0
extract,36.0,8345,0.56,0,0,24.5,22,0,2,3.4,0
dbt_model,23.4,17321,0.81,0,0,-22.0,6,6,1,2.2,1
load,29.0,545062,0.65,0,0,18.0,2,4,1,1.5,0
dbt_model,40.9,23695,0.93,0,0,18.6,22,3,1,0.2,0
load,32.8,27774,3.39,0,0,7.4,17,4,0,3.5,0
dbt_model,20.6,82027,0.44,0,0,-36.4,16,3,0,0.1,0
dbt_model,39.3,24842,2.11,0,0,-9.7,15,4,0,2.8,0
dbt_model,29.7,68888,1.34,0,0,1.9,17,5,1,3.7,0
dbt_model,20.4,56896,0.98,0,0,-4.2,5,1,0,0.1,0
quality_check,10.0,44185,3.46,1,0,-39.0,16,4,1,4.1,0
load,48.1,3036893,2.02,0,0,-4.7,4,5,1,1.4,0
dbt_model,27.0,156029,1.0,0,0,-16.8,21,0,0,0.2,0
load,18.0,6433,0.22,0,0,10.6,9,5,0,2.6,0
dbt_model,39.0,65667,0.46,1,0,8.6,22,2,0,1.7,0
extract,37.3,10231,1.55,0,0,9.4,7,0,1,4.2,0
load,26.4,74161,0.99,0,0,-6.6,4,4,0,0.1,0
dbt_model,36.6,4022,2.24,0,0,0.4,8,5,2,8.1,0
dbt_model,47.7,6170,4.24,0,0,-1.5,13,3,0,9.4,0
quality_check,45.3,62959,0.83,0,0,16.4,17,4,0,1.8,0
extract,45.7,179202,2.34,0,0,-9.6,0,3,0,0.6,0
dbt_model,36.5,81164,0.09,1,0,-13.6,2,3,2,3.7,0
quality_check,30.6,142427,0.53,0,0,17.3,6,2,0,6.7,0
dbt_model,32.8,66046,2.03,0,0,14.8,17,5,0,6.7,0
extract,36.7,47858,0.15,0,0,8.4,6,3,0,6.2,0
extract,19.5,16221,0.6,0,0,28.4,11,0,0,0.1,0
quality_check,27.6,133359,1.02,0,0,37.6,23,1,0,0.5,0
extract,22.2,187176,5.18,0,0,22.2,4,2,0,0.8,0
extract,34.2,32827,2.58,0,0,-13.5,4,5,0,1.3,0
dbt_model,32.7,30119,0.72,0,0,15.0,16,6,0,7.2,0
extract,30.8,463355,0.79,0,0,2.0,18,1,1,0.0,0
dbt_model,39.6,35148,0.07,0,0,-10.1,8,1,1,1.5,1
dbt_model,23.0,40990,0.13,0,0,-13.3,4,3,0,1.8,0
dbt_model,27.4,78807,4.63,1,0,4.8,3,6,1,5.2,0
dbt_model,39.0,31054,0.27,0,0,14.7,23,2,0,2.5,0
quality_check,38.3,9773,1.64,0,0,24.8,14,4,1,2.4,0
dbt_model,26.1,66485,0.16,1,0,12.1,9,5,1,5.1,0
dbt_model,34.2,34132,0.24,0,0,10.3,7,0,0,0.7,0
extract,30.4,692178,0.27,0,0,-3.7,3,2,1,0.5,0
dbt_model,32.7,128221,0.24,0,0,3.9,6,1,1,1.3,0
extract,31.9,14005,0.27,0,0,-26.9,18,6,1,0.2,0
extract,39.3,116599,0.65,0,0,10.2,11,0,1,0.8,0
dbt_model,36.0,59431,2.8,0,0,7.8,21,0,0,0.4,0
dbt_model,38.3,295103,0.43,0,0,34.5,12,5,0,1.2,0
extract,21.1,15691,0.46,0,0,-0.7,14,1,0,7.1,0
dbt_model,36.3,49113,0.27,0,0,21.4,16,1,0,2.4,0
dbt_model,36.9,30990,1.21,0,0,-8.5,4,3,1,2.6,0
dbt_model,38.6,39877,1.44,0,0,30.5,11,3,1,1.8,0
dbt_model,23.3,8810,2.46,0,0,26.1,20,6,0,3.8,0
extract,42.1,91259,2.31,0,0,20.4,12,5,2,0.5,1
extract,21.5,70879,2.76,0,0,1.1,6,5,0,0.7,0
extract,31.9,283894,0.06,0,1,-4.0,13,6,1,0.1,1
dbt_model,29.7,35737,2.12,0,0,-6.7,15,3,0,2.7,0
dbt_model,19.7,18789,0.04,0,0,-17.5,22,5,2,0.4,0
quality_check,31.8,128395,0.14,0,0,8.4,18,4,2,5.8,0
dbt_model,32.0,10191,1.17,0,0,-4.5,2,3,0,13.6,0
dbt_model,18.8,206070,0.26,1,0,6.9,14,6,2,4.8,0
load,31.7,205365,0.41,0,0,3.1,15,0,1,0.2,0
dbt_model,20.0,271480,1.97,0,0,-19.3,17,2,1,6.0,0
quality_check,51.7,66343,5.05,1,0,19.1,0,2,0,0.0,0
load,32.8,16673,0.09,0,0,1.7,6,3,0,2.4,0
dbt_model,33.7,43247,0.01,0,0,15.5,6,2,0,5.1,0
load,35.4,66710,0.19,0,0,-21.0,4,2,0,2.2,0
extract,36.1,14820,0.33,0,0,-13.8,18,6,0,1.6,0
load,44.7,306503,2.64,0,0,-7.1,11,5,0,0.2,0
dbt_model,19.8,91870,1.6,0,0,4.4,8,5,1,4.1,0
dbt_model,41.6,8711,0.28,0,0,-1.9,13,2,0,6.2,0
extract,48.7,738663,0.56,0,0,24.6,0,2,1,0.0,0
quality_check,31.9,42438,9.94,0,0,18.6,5,3,0,3.2,1
dbt_model,28.1,6307,2.24,0,1,-13.2,12,2,0,2.1,0
dbt_model,2.0,9619,0.36,0,0,53.0,4,4,1,5.2,0
dbt_model,25.2,392563,0.5,0,0,-1.5,10,1,1,0.5,0
load,42.0,673319,0.09,0,0,23.2,7,0,0,0.9,0
dbt_model,45.9,182622,1.7,0,0,-5.1,22,2,0,5.5,0
extract,42.5,299806,0.4,0,0,11.2,21,5,1,2.1,0
dbt_model,34.9,254380,1.91,0,1,17.1,22,0,0,0.3,1
extract,51.1,88527,0.3,0,0,-27.1,9,0,2,5.4,0
quality_check,42.2,61479,0.01,0,0,31.4,6,5,0,2.9,0
quality_check,30.2,86144,0.97,0,0,-14.1,12,2,1,0.6,0
load,53.9,117903,0.68,0,0,-6.3,19,3,0,0.2,0
dbt_model,20.3,11086,1.95,0,1,-10.9,19,5,2,0.0,0
quality_check,21.0,117141,0.49,0,0,-10.2,12,4,0,1.4,0
dbt_model,32.5,374664,0.99,0,0,-9.4,13,6,0,1.7,0
dbt_model,24.8,26102,1.21,0,0,-21.5,12,1,2,0.4,0
extract,28.1,22000,0.27,0,0,13.7,11,5,0,6.8,1
dbt_model,40.7,77844,5.68,0,0,2.1,2,3,2,5.8,1
dbt_model,30.1,12842,3.07,0,0,-2.5,8,0,1,3.8,0
extract,28.5,4416,0.3,0,0,18.3,20,3,2,1.2,0
dbt_model,36.0,227828,0.32,0,0,31.8,20,3,1,1.1,0
quality_check,10.2,17649,2.45,0,0,-28.1,14,0,0,0.5,0
dbt_model,18.7,37403,0.54,0,0,29.2,23,3,0,0.0,0
dbt_model,27.1,13681,0.14,0,1,-0.4,22,0,1,6.9,0
dbt_model,28.2,280073,1.73,0,0,-24.3,12,4,0,6.6,1
dbt_model,32.5,142213,1.55,0,1,7.4,18,4,2,17.0,0
extract,44.2,24706,0.71,0,0,-2.1,5,0,0,5.7,0
dbt_model,28.3,5498,4.78,1,0,15.5,11,4,0,3.6,0
quality_check,19.4,20845,0.38,0,0,2.6,9,1,0,0.3,0
load,26.7,90422,1.5,0,0,6.4,20,4,0,0.0,0
dbt_model,48.2,49109,2.32,0,0,-7.8,9,1,0,0.2,1
dbt_model,46.3,43241,0.51,0,0,-18.5,7,6,0,0.3,0
dbt_model,38.2,50956,0.22,0,0,13.4,9,3,0,2.0,0
dbt_model,20.3,122280,2.51,0,0,-9.4,20,6,1,1.2,0
dbt_model,34.9,33962,2.41,0,0,7.2,14,0,2,2.2,0
dbt_model,36.9,74609,0.38,0,0,26.7,2,5,1,3.3,0
quality_check,29.7,7487,1.63,0,0,-2.9,0,0,1,1.5,0
dbt_model,34.2,2161172,0.01,0,0,12.6,8,0,2,5.2,0
dbt_model,28.2,23059,0.53,0,0,-0.6,19,1,2,2.3,0
dbt_model,27.0,50299,0.66,0,0,-6.6,20,2,0,4.2,0
dbt_model,23.5,89890,1.91,0,0,-28.1,3,6,0,1.0,0
dbt_model,43.4,18821,0.13,0,0,-0.7,0,5,0,3.2,0
extract,40.2,36773,1.64,0,0,-3.0,6,0,0,3.1,0
dbt_model,29.7,36065,0.1,0,0,-15.7,20,6,0,0.5,0
quality_check,32.9,8413,0.93,0,1,-36.6,10,1,0,0.1,0
quality_check,37.0,73258,0.27,0,0,-30.1,0,6,0,0.1,0
load,48.7,2594,0.13,0,0,32.1,12,1,0,1.9,0
extract,45.0,599789,0.91,0,0,0.7,15,4,2,2.2,1
quality_check,42.0,129153,0.35,0,0,-25.9,2,4,2,0.6,0
quality_check,34.4,100971,1.37,0,0,-10.8,15,5,1,12.5,0
dbt_model,23.5,2256,0.69,0,0,0.2,19,4,0,0.7,0
dbt_model,42.5,10218,0.57,0,0,8.1,1,1,1,7.4,0
dbt_model,42.0,335357,0.34,0,0,-4.2,1,6,1,1.9,0
quality_check,36.3,27840051,0.84,0,1,36.4,20,2,0,5.1,0
load,39.6,245611,0.14,0,0,37.2,11,6,0,0.2,0
dbt_model,42.7,190824,0.0,0,0,6.9,2,0,1,2.6,0
dbt_model,14.8,84116,0.01,0,0,-6.6,3,6,2,0.6,0
dbt_model,21.6,9358,1.53,1,0,6.9,20,2,2,0.5,0
extract,38.3,178488,2.32,0,0,-23.9,20,6,0,2.6,0
dbt_model,11.9,6235,1.64,0,0,18.0,23,5,1,1.5,0
extract,13.0,5234,0.25,0,0,3.1,16,6,1,2.3,0
load,26.3,4733,0.06,0,0,-21.7,16,1,0,2.7,0
load,39.4,173018,0.21,0,0,-10.5,21,5,0,0.2,0
dbt_model,36.9,33128,0.54,0,0,10.3,22,5,1,3.1,0
dbt_model,46.8,42675,1.42,1,0,-30.0,0,6,0,0.8,1
quality_check,32.9,35431,2.84,0,0,-16.1,15,5,0,7.7,0
dbt_model,25.8,5996,2.69,0,0,-8.4,18,0,0,2.9,0
quality_check,18.6,12417,0.95,0,0,17.6,23,6,0,1.6,0
dbt_model,27.1,13457,0.22,0,0,30.9,1,1,0,0.0,0
dbt_model,34.7,3833,0.56,0,0,6.8,19,6,2,4.5,0
extract,37.6,16208,1.56,0,0,-56.9,13,5,1,1.6,0
dbt_model,31.6,6437,0.16,0,0,-20.1,16,5,0,5.0,0
dbt_model,38.8,91517,1.54,0,0,62.9,23,4,1,1.3,0
dbt_model,45.6,104563,1.82,1,0,2.8,23,4,0,5.4,0
dbt_model,29.3,4583,1.82,0,1,-46.9,4,3,0,1.2,0
dbt_model,43.7,22592,0.59,0,0,42.7,11,5,2,2.3,0
load,30.9,707643,1.54,0,0,-24.0,9,6,0,1.6,0
dbt_model,28.9,7561,0.65,0,0,10.3,11,1,1,0.6,0
load,29.1,71870,4.23,0,0,-20.6,10,5,2,4.2,0
dbt_model,39.7,42994,1.69,0,0,39.6,20,5,0,2.3,0
dbt_model,26.1,208693,0.49,0,0,-25.5,21,4,0,4.3,0
dbt_model,30.2,58264,2.16,0,0,-10.5,16,6,0,5.4,0
dbt_model,14.3,18213,1.84,0,0,18.9,15,6,1,0.6,0
dbt_model,37.8,40409,0.77,0,1,-10.0,3,3,1,2.3,1
dbt_model,43.7,41365,1.41,1,1,8.8,8,0,2,5.1,1
quality_check,40.2,31359,0.41,0,0,15.0,7,0,0,6.5,0
extract,35.9,4400,2.34,0,0,3.2,2,4,0,1.9,0
dbt_model,43.3,265386,1.3,0,0,-20.0,14,2,0,1.1,0
quality_check,41.5,200044,0.28,0,1,-14.2,15,1,2,1.4,0
quality_check,34.9,6831,1.3,0,0,-6.9,0,0,0,1.2,0
dbt_model,37.5,22445,0.73,0,0,10.6,11,1,1,1.5,0
extract,25.7,25332,2.35,0,0,14.6,12,4,0,2.2,0
extract,27.2,5707,0.71,0,1,3.7,10,5,1,8.0,0
dbt_model,27.7,1831,0.69,0,0,12.6,5,5,0,0.3,0
quality_check,27.4,12419,2.59,0,0,-28.6,0,4,0,15.6,0
extract,17.2,20532,0.21,0,0,5.4,5,0,0,1.0,0
load,17.1,3619,1.76,0,0,-1.2,23,4,2,0.7,0
quality_check,34.8,48202,3.11,0,0,8.9,21,2,0,2.9,0
extract,43.6,233414,0.77,0,0,13.5,16,0,2,2.4,0
dbt_model,34.7,139718,1.46,0,0,-18.9,6,4,1,3.6,0
dbt_model,56.8,29652,0.13,0,0,-2.0,0,6,0,0.2,0
load,18.8,1910,1.83,0,0,24.0,21,6,0,2.8,0
dbt_model,38.2,114133,0.68,0,0,5.5,10,5,0,9.9,0
dbt_model,44.3,45900,3.53,0,0,-1.8,12,1,0,4.1,0
dbt_model,43.0,71607,1.62,0,0,-21.9,23,3,0,4.4,0
dbt_model,43.5,804329,1.26,0,0,9.8,22,3,2,5.1,0
extract,39.6,9704,3.41,0,0,-25.0,13,2,1,6.4,1
dbt_model,24.7,365,1.04,0,0,-3.2,17,0,1,2.5,0
extract,44.3,6730,1.0,0,0,-8.8,13,3,0,1.6,0
dbt_model,45.1,79037,1.22,0,0,7.1,9,2,0,0.4,0
quality_check,24.6,37914,0.55,0,0,-10.8,5,2,1,2.0,0
dbt_model,31.8,5192,0.31,0,0,-5.9,0,2,1,11.6,0
extract,14.4,3746,0.89,0,0,-16.4,22,5,0,0.9,0
dbt_model,45.0,20591,0.65,0,0,-4.5,21,1,0,4.1,0
load,30.8,4945,0.01,0,0,3.9,9,3,0,0.7,0
dbt_model,45.8,83534,1.32,1,0,-6.3,16,1,1,0.5,1
extract,30.1,18801,0.22,0,0,-5.6,2,6,2,7.3,0
extract,13.8,13314,0.79,0,0,3.0,3,2,2,4.7,0
quality_check,53.9,10794,2.09,0,0,18.0,20,6,2,1.2,0
extract,34.2,55325,2.11,1,1,13.4,22,0,0,2.0,1
dbt_model,23.4,38877,0.45,0,0,-23.3,14,5,0,4.0,0
load,43.1,50167,0.33,0,0,13.8,11,6,1,1.2,0
dbt_model,51.1,48446,0.64,0,0,24.6,15,1,0,2.2,0
dbt_model,30.2,32353,1.66,0,0,12.7,0,6,0,2.4,0
dbt_model,28.5,6953,0.3,0,0,-43.4,7,6,2,2.4,0
extract,32.4,11286,0.42,0,0,4.8,7,6,0,2.7,0
extract,21.1,19312,0.33,0,0,24.9,12,5,1,4.0,1
load,31.8,988864,2.06,0,1,-8.1,20,0,0,0.1,0
